[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:08:12][INFO] max time across ranks (ms):
    forward-backward................................: 934.22
    forward-compute.................................: 215.87
    backward-compute................................: 565.47
    batch-generator.................................: 177.24
    nan-grad-cleanup................................: 20.26
    grad-clip.......................................: 39.62
    optimizer.......................................: 107.47
    optimizer-inner-step............................: 105.38
    optimizer-scheduler-step........................: 2.25
    optimizer-zero-grad.............................: 2.19
[2026-08-28 18:08:13][INFO] iteration      581/    1000 | consumed samples:         4648 | elapsed time per iteration (ms): 1028.0 | throughput (samples/sec/per_device): 0.973 | learning rate: 4.353532E-09 | global batch size:     8 | loss video: 6.477796E-02 | loss action: 2.918247E-01 | loss scale: 1.0 | grad norm: 15.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:14][INFO] iteration      582/    1000 | consumed samples:         4656 | elapsed time per iteration (ms): 1044.6 | throughput (samples/sec/per_device): 0.957 | learning rate: 4.339867E-09 | global batch size:     8 | loss video: 5.153816E-01 | loss action: 2.626279E+00 | loss scale: 1.0 | grad norm: 23.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:15][INFO] iteration      583/    1000 | consumed samples:         4664 | elapsed time per iteration (ms): 1036.5 | throughput (samples/sec/per_device): 0.965 | learning rate: 4.326213E-09 | global batch size:     8 | loss video: 7.298131E-01 | loss action: 8.056514E-01 | loss scale: 1.0 | grad norm: 20.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:16][INFO] iteration      584/    1000 | consumed samples:         4672 | elapsed time per iteration (ms): 1027.0 | throughput (samples/sec/per_device): 0.974 | learning rate: 4.312571E-09 | global batch size:     8 | loss video: 1.019928E-01 | loss action: 1.364284E+00 | loss scale: 1.0 | grad norm: 18.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:17][INFO] iteration      585/    1000 | consumed samples:         4680 | elapsed time per iteration (ms): 1028.6 | throughput (samples/sec/per_device): 0.972 | learning rate: 4.298941E-09 | global batch size:     8 | loss video: 4.331615E-01 | loss action: 1.040815E+00 | loss scale: 1.0 | grad norm: 16.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:18][INFO] iteration      586/    1000 | consumed samples:         4688 | elapsed time per iteration (ms): 1027.4 | throughput (samples/sec/per_device): 0.973 | learning rate: 4.285323E-09 | global batch size:     8 | loss video: 3.043095E-01 | loss action: 2.093549E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:19][INFO] iteration      587/    1000 | consumed samples:         4696 | elapsed time per iteration (ms): 1017.8 | throughput (samples/sec/per_device): 0.983 | learning rate: 4.271716E-09 | global batch size:     8 | loss video: 8.297039E-01 | loss action: 6.606393E-01 | loss scale: 1.0 | grad norm: 18.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:20][INFO] iteration      588/    1000 | consumed samples:         4704 | elapsed time per iteration (ms): 1011.8 | throughput (samples/sec/per_device): 0.988 | learning rate: 4.258122E-09 | global batch size:     8 | loss video: 3.613860E-02 | loss action: 4.437047E-01 | loss scale: 1.0 | grad norm: 16.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:21][INFO] iteration      589/    1000 | consumed samples:         4712 | elapsed time per iteration (ms): 1024.0 | throughput (samples/sec/per_device): 0.977 | learning rate: 4.244540E-09 | global batch size:     8 | loss video: 6.771039E-01 | loss action: 1.660119E-01 | loss scale: 1.0 | grad norm: 16.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:22][INFO] iteration      590/    1000 | consumed samples:         4720 | elapsed time per iteration (ms): 1024.2 | throughput (samples/sec/per_device): 0.976 | learning rate: 4.230970E-09 | global batch size:     8 | loss video: 6.997593E-01 | loss action: 2.355013E+00 | loss scale: 1.0 | grad norm: 22.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:23][INFO] iteration      591/    1000 | consumed samples:         4728 | elapsed time per iteration (ms): 1029.8 | throughput (samples/sec/per_device): 0.971 | learning rate: 4.217413E-09 | global batch size:     8 | loss video: 5.038877E-01 | loss action: 6.440437E-01 | loss scale: 1.0 | grad norm: 22.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:24][INFO] iteration      592/    1000 | consumed samples:         4736 | elapsed time per iteration (ms): 1032.6 | throughput (samples/sec/per_device): 0.968 | learning rate: 4.203869E-09 | global batch size:     8 | loss video: 4.140737E-02 | loss action: 1.251373E+00 | loss scale: 1.0 | grad norm: 16.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:25][INFO] iteration      593/    1000 | consumed samples:         4744 | elapsed time per iteration (ms): 1050.2 | throughput (samples/sec/per_device): 0.952 | learning rate: 4.190337E-09 | global batch size:     8 | loss video: 8.024000E-01 | loss action: 2.539231E+00 | loss scale: 1.0 | grad norm: 20.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:26][INFO] iteration      594/    1000 | consumed samples:         4752 | elapsed time per iteration (ms): 1058.6 | throughput (samples/sec/per_device): 0.945 | learning rate: 4.176819E-09 | global batch size:     8 | loss video: 8.392534E-01 | loss action: 2.840310E+00 | loss scale: 1.0 | grad norm: 22.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:27][INFO] iteration      595/    1000 | consumed samples:         4760 | elapsed time per iteration (ms): 1028.1 | throughput (samples/sec/per_device): 0.973 | learning rate: 4.163313E-09 | global batch size:     8 | loss video: 8.327154E-02 | loss action: 2.463000E+00 | loss scale: 1.0 | grad norm: 22.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:28][INFO] iteration      596/    1000 | consumed samples:         4768 | elapsed time per iteration (ms): 1027.5 | throughput (samples/sec/per_device): 0.973 | learning rate: 4.149820E-09 | global batch size:     8 | loss video: 1.924185E-01 | loss action: 1.222555E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:29][INFO] iteration      597/    1000 | consumed samples:         4776 | elapsed time per iteration (ms): 1056.6 | throughput (samples/sec/per_device): 0.946 | learning rate: 4.136341E-09 | global batch size:     8 | loss video: 8.488101E-01 | loss action: 7.989908E-01 | loss scale: 1.0 | grad norm: 16.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:31][INFO] iteration      598/    1000 | consumed samples:         4784 | elapsed time per iteration (ms): 1024.8 | throughput (samples/sec/per_device): 0.976 | learning rate: 4.122876E-09 | global batch size:     8 | loss video: 9.369856E-01 | loss action: 5.335814E-01 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:32][INFO] iteration      599/    1000 | consumed samples:         4792 | elapsed time per iteration (ms): 1042.2 | throughput (samples/sec/per_device): 0.960 | learning rate: 4.109424E-09 | global batch size:     8 | loss video: 1.078336E-01 | loss action: 1.896240E+00 | loss scale: 1.0 | grad norm: 17.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:32][INFO] PowerSGDPlusState restart: iter=499 compressed_iter=300 method=approximate rank=1 apply_exact=False
[2026-08-28 18:08:33][INFO] iteration      600/    1000 | consumed samples:         4800 | elapsed time per iteration (ms): 1741.3 | throughput (samples/sec/per_device): 0.574 | learning rate: 4.095985E-09 | global batch size:     8 | loss video: 4.805580E-01 | loss action: 2.054620E+00 | loss scale: 1.0 | grad norm: 21.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:33][INFO] max time across ranks (ms):
    forward-backward................................: 1578.27
    forward-compute.................................: 222.78
    backward-compute................................: 1207.43
    batch-generator.................................: 165.67
    nan-grad-cleanup................................: 20.23
    grad-clip.......................................: 33.77
    optimizer.......................................: 105.26
    optimizer-inner-step............................: 103.23
    optimizer-scheduler-step........................: 2.03
    optimizer-zero-grad.............................: 1.27
[2026-08-28 18:08:34][INFO] iteration      601/    1000 | consumed samples:         4808 | elapsed time per iteration (ms): 1040.0 | throughput (samples/sec/per_device): 0.962 | learning rate: 4.082561E-09 | global batch size:     8 | loss video: 8.150092E-01 | loss action: 2.443600E-01 | loss scale: 1.0 | grad norm: 16.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:35][INFO] iteration      602/    1000 | consumed samples:         4816 | elapsed time per iteration (ms): 1023.5 | throughput (samples/sec/per_device): 0.977 | learning rate: 4.069150E-09 | global batch size:     8 | loss video: 2.984944E-01 | loss action: 1.887232E+00 | loss scale: 1.0 | grad norm: 19.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:37][INFO] iteration      603/    1000 | consumed samples:         4824 | elapsed time per iteration (ms): 1396.6 | throughput (samples/sec/per_device): 0.716 | learning rate: 4.055754E-09 | global batch size:     8 | loss video: 2.475924E-01 | loss action: 1.082101E-01 | loss scale: 1.0 | grad norm: 16.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:38][INFO] iteration      604/    1000 | consumed samples:         4832 | elapsed time per iteration (ms): 1018.9 | throughput (samples/sec/per_device): 0.981 | learning rate: 4.042372E-09 | global batch size:     8 | loss video: 3.566027E-01 | loss action: 1.996222E+00 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:39][INFO] iteration      605/    1000 | consumed samples:         4840 | elapsed time per iteration (ms): 1025.8 | throughput (samples/sec/per_device): 0.975 | learning rate: 4.029004E-09 | global batch size:     8 | loss video: 5.241653E-01 | loss action: 6.502811E-02 | loss scale: 1.0 | grad norm: 17.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:40][INFO] iteration      606/    1000 | consumed samples:         4848 | elapsed time per iteration (ms): 1030.0 | throughput (samples/sec/per_device): 0.971 | learning rate: 4.015651E-09 | global batch size:     8 | loss video: 4.859356E-01 | loss action: 2.250823E+00 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:41][INFO] iteration      607/    1000 | consumed samples:         4856 | elapsed time per iteration (ms): 1049.0 | throughput (samples/sec/per_device): 0.953 | learning rate: 4.002312E-09 | global batch size:     8 | loss video: 7.544076E-01 | loss action: 2.566078E+00 | loss scale: 1.0 | grad norm: 21.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:42][INFO] iteration      608/    1000 | consumed samples:         4864 | elapsed time per iteration (ms): 1409.4 | throughput (samples/sec/per_device): 0.710 | learning rate: 3.988988E-09 | global batch size:     8 | loss video: 9.687544E-01 | loss action: 2.181760E+00 | loss scale: 1.0 | grad norm: 25.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:43][INFO] iteration      609/    1000 | consumed samples:         4872 | elapsed time per iteration (ms): 1038.8 | throughput (samples/sec/per_device): 0.963 | learning rate: 3.975679E-09 | global batch size:     8 | loss video: 6.047140E-01 | loss action: 3.875932E-01 | loss scale: 1.0 | grad norm: 20.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:44][INFO] iteration      610/    1000 | consumed samples:         4880 | elapsed time per iteration (ms): 1026.4 | throughput (samples/sec/per_device): 0.974 | learning rate: 3.962386E-09 | global batch size:     8 | loss video: 3.048021E-01 | loss action: 1.747940E-01 | loss scale: 1.0 | grad norm: 16.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:45][INFO] iteration      611/    1000 | consumed samples:         4888 | elapsed time per iteration (ms): 1031.7 | throughput (samples/sec/per_device): 0.969 | learning rate: 3.949107E-09 | global batch size:     8 | loss video: 2.770634E-01 | loss action: 2.592993E+00 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:46][INFO] iteration      612/    1000 | consumed samples:         4896 | elapsed time per iteration (ms): 1034.2 | throughput (samples/sec/per_device): 0.967 | learning rate: 3.935843E-09 | global batch size:     8 | loss video: 3.853095E-01 | loss action: 1.990557E+00 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:47][INFO] iteration      613/    1000 | consumed samples:         4904 | elapsed time per iteration (ms): 1027.3 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.922596E-09 | global batch size:     8 | loss video: 4.725087E-01 | loss action: 2.028010E+00 | loss scale: 1.0 | grad norm: 20.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:48][INFO] iteration      614/    1000 | consumed samples:         4912 | elapsed time per iteration (ms): 1025.6 | throughput (samples/sec/per_device): 0.975 | learning rate: 3.909363E-09 | global batch size:     8 | loss video: 7.842464E-01 | loss action: 1.947195E-01 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:50][INFO] iteration      615/    1000 | consumed samples:         4920 | elapsed time per iteration (ms): 1025.7 | throughput (samples/sec/per_device): 0.975 | learning rate: 3.896147E-09 | global batch size:     8 | loss video: 8.111518E-01 | loss action: 3.779135E-02 | loss scale: 1.0 | grad norm: 18.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:51][INFO] iteration      616/    1000 | consumed samples:         4928 | elapsed time per iteration (ms): 1034.4 | throughput (samples/sec/per_device): 0.967 | learning rate: 3.882946E-09 | global batch size:     8 | loss video: 8.540445E-01 | loss action: 2.010182E+00 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:52][INFO] iteration      617/    1000 | consumed samples:         4936 | elapsed time per iteration (ms): 1031.4 | throughput (samples/sec/per_device): 0.970 | learning rate: 3.869761E-09 | global batch size:     8 | loss video: 7.251592E-01 | loss action: 1.005860E+00 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:53][INFO] iteration      618/    1000 | consumed samples:         4944 | elapsed time per iteration (ms): 1026.9 | throughput (samples/sec/per_device): 0.974 | learning rate: 3.856592E-09 | global batch size:     8 | loss video: 1.271430E-01 | loss action: 3.387043E-01 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:54][INFO] iteration      619/    1000 | consumed samples:         4952 | elapsed time per iteration (ms): 1026.0 | throughput (samples/sec/per_device): 0.975 | learning rate: 3.843440E-09 | global batch size:     8 | loss video: 3.473047E-01 | loss action: 1.820460E+00 | loss scale: 1.0 | grad norm: 20.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:55][INFO] iteration      620/    1000 | consumed samples:         4960 | elapsed time per iteration (ms): 1029.5 | throughput (samples/sec/per_device): 0.971 | learning rate: 3.830303E-09 | global batch size:     8 | loss video: 7.648242E-01 | loss action: 6.229638E-01 | loss scale: 1.0 | grad norm: 15.437500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:55][INFO] max time across ranks (ms):
    forward-backward................................: 865.98
    forward-compute.................................: 220.90
    backward-compute................................: 500.18
    batch-generator.................................: 154.95
    nan-grad-cleanup................................: 20.22
    grad-clip.......................................: 33.75
    optimizer.......................................: 106.50
    optimizer-inner-step............................: 104.47
    optimizer-scheduler-step........................: 2.05
    optimizer-zero-grad.............................: 1.05
[2026-08-28 18:08:56][INFO] iteration      621/    1000 | consumed samples:         4968 | elapsed time per iteration (ms): 1030.8 | throughput (samples/sec/per_device): 0.970 | learning rate: 3.817184E-09 | global batch size:     8 | loss video: 4.587008E-01 | loss action: 1.262168E-01 | loss scale: 1.0 | grad norm: 15.062500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:57][INFO] iteration      622/    1000 | consumed samples:         4976 | elapsed time per iteration (ms): 1027.1 | throughput (samples/sec/per_device): 0.974 | learning rate: 3.804080E-09 | global batch size:     8 | loss video: 1.783585E-01 | loss action: 1.427362E+00 | loss scale: 1.0 | grad norm: 14.812500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:58][INFO] iteration      623/    1000 | consumed samples:         4984 | elapsed time per iteration (ms): 1084.5 | throughput (samples/sec/per_device): 0.922 | learning rate: 3.790994E-09 | global batch size:     8 | loss video: 8.131061E-01 | loss action: 1.805478E+00 | loss scale: 1.0 | grad norm: 19.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:08:59][INFO] iteration      624/    1000 | consumed samples:         4992 | elapsed time per iteration (ms): 1035.3 | throughput (samples/sec/per_device): 0.966 | learning rate: 3.777925E-09 | global batch size:     8 | loss video: 6.858742E-01 | loss action: 2.035179E+00 | loss scale: 1.0 | grad norm: 22.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:00][INFO] iteration      625/    1000 | consumed samples:         5000 | elapsed time per iteration (ms): 1031.3 | throughput (samples/sec/per_device): 0.970 | learning rate: 3.764872E-09 | global batch size:     8 | loss video: 4.297547E-02 | loss action: 1.117167E+00 | loss scale: 1.0 | grad norm: 17.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:01][INFO] iteration      626/    1000 | consumed samples:         5008 | elapsed time per iteration (ms): 1029.4 | throughput (samples/sec/per_device): 0.971 | learning rate: 3.751837E-09 | global batch size:     8 | loss video: 8.637779E-01 | loss action: 2.305276E+00 | loss scale: 1.0 | grad norm: 22.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:02][INFO] iteration      627/    1000 | consumed samples:         5016 | elapsed time per iteration (ms): 1036.3 | throughput (samples/sec/per_device): 0.965 | learning rate: 3.738818E-09 | global batch size:     8 | loss video: 7.772166E-01 | loss action: 1.911053E-01 | loss scale: 1.0 | grad norm: 17.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:03][INFO] iteration      628/    1000 | consumed samples:         5024 | elapsed time per iteration (ms): 1022.8 | throughput (samples/sec/per_device): 0.978 | learning rate: 3.725818E-09 | global batch size:     8 | loss video: 1.075193E-01 | loss action: 1.207797E+00 | loss scale: 1.0 | grad norm: 16.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:04][INFO] iteration      629/    1000 | consumed samples:         5032 | elapsed time per iteration (ms): 1050.1 | throughput (samples/sec/per_device): 0.952 | learning rate: 3.712834E-09 | global batch size:     8 | loss video: 8.780866E-01 | loss action: 2.043242E+00 | loss scale: 1.0 | grad norm: 17.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:05][INFO] iteration      630/    1000 | consumed samples:         5040 | elapsed time per iteration (ms): 1023.6 | throughput (samples/sec/per_device): 0.977 | learning rate: 3.699869E-09 | global batch size:     8 | loss video: 8.521860E-01 | loss action: 2.603507E+00 | loss scale: 1.0 | grad norm: 21.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:06][INFO] iteration      631/    1000 | consumed samples:         5048 | elapsed time per iteration (ms): 1051.3 | throughput (samples/sec/per_device): 0.951 | learning rate: 3.686921E-09 | global batch size:     8 | loss video: 6.328996E-01 | loss action: 1.302962E-01 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:08][INFO] iteration      632/    1000 | consumed samples:         5056 | elapsed time per iteration (ms): 1411.4 | throughput (samples/sec/per_device): 0.709 | learning rate: 3.673991E-09 | global batch size:     8 | loss video: 9.592026E-01 | loss action: 1.844537E+00 | loss scale: 1.0 | grad norm: 20.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:09][INFO] iteration      633/    1000 | consumed samples:         5064 | elapsed time per iteration (ms): 1050.0 | throughput (samples/sec/per_device): 0.952 | learning rate: 3.661079E-09 | global batch size:     8 | loss video: 8.150077E-01 | loss action: 9.759585E-01 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:10][INFO] iteration      634/    1000 | consumed samples:         5072 | elapsed time per iteration (ms): 1049.1 | throughput (samples/sec/per_device): 0.953 | learning rate: 3.648185E-09 | global batch size:     8 | loss video: 3.880812E-01 | loss action: 2.585223E-01 | loss scale: 1.0 | grad norm: 21.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:11][INFO] iteration      635/    1000 | consumed samples:         5080 | elapsed time per iteration (ms): 1051.1 | throughput (samples/sec/per_device): 0.951 | learning rate: 3.635310E-09 | global batch size:     8 | loss video: 5.751044E-01 | loss action: 4.909012E-01 | loss scale: 1.0 | grad norm: 16.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:12][INFO] iteration      636/    1000 | consumed samples:         5088 | elapsed time per iteration (ms): 1023.3 | throughput (samples/sec/per_device): 0.977 | learning rate: 3.622453E-09 | global batch size:     8 | loss video: 3.349163E-01 | loss action: 9.812839E-02 | loss scale: 1.0 | grad norm: 15.687500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:13][INFO] iteration      637/    1000 | consumed samples:         5096 | elapsed time per iteration (ms): 1421.3 | throughput (samples/sec/per_device): 0.704 | learning rate: 3.609614E-09 | global batch size:     8 | loss video: 6.183120E-01 | loss action: 1.741499E+00 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:14][INFO] iteration      638/    1000 | consumed samples:         5104 | elapsed time per iteration (ms): 1026.9 | throughput (samples/sec/per_device): 0.974 | learning rate: 3.596794E-09 | global batch size:     8 | loss video: 8.442846E-01 | loss action: 1.432897E+00 | loss scale: 1.0 | grad norm: 17.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:15][INFO] iteration      639/    1000 | consumed samples:         5112 | elapsed time per iteration (ms): 1044.8 | throughput (samples/sec/per_device): 0.957 | learning rate: 3.583993E-09 | global batch size:     8 | loss video: 8.029699E-01 | loss action: 5.595449E-01 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:16][INFO] iteration      640/    1000 | consumed samples:         5120 | elapsed time per iteration (ms): 1030.0 | throughput (samples/sec/per_device): 0.971 | learning rate: 3.571211E-09 | global batch size:     8 | loss video: 8.356158E-01 | loss action: 6.442112E-01 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:16][INFO] max time across ranks (ms):
    forward-backward................................: 867.23
    forward-compute.................................: 217.67
    backward-compute................................: 500.21
    batch-generator.................................: 161.74
    nan-grad-cleanup................................: 20.22
    grad-clip.......................................: 34.13
    optimizer.......................................: 105.31
    optimizer-inner-step............................: 103.17
    optimizer-scheduler-step........................: 2.13
    optimizer-zero-grad.............................: 0.83
[2026-08-28 18:09:17][INFO] iteration      641/    1000 | consumed samples:         5128 | elapsed time per iteration (ms): 1035.3 | throughput (samples/sec/per_device): 0.966 | learning rate: 3.558448E-09 | global batch size:     8 | loss video: 3.345810E-01 | loss action: 3.130627E+00 | loss scale: 1.0 | grad norm: 24.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:18][INFO] iteration      642/    1000 | consumed samples:         5136 | elapsed time per iteration (ms): 1030.2 | throughput (samples/sec/per_device): 0.971 | learning rate: 3.545704E-09 | global batch size:     8 | loss video: 8.378201E-01 | loss action: 9.444808E-01 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:19][INFO] iteration      643/    1000 | consumed samples:         5144 | elapsed time per iteration (ms): 1053.2 | throughput (samples/sec/per_device): 0.949 | learning rate: 3.532979E-09 | global batch size:     8 | loss video: 8.453907E-01 | loss action: 4.528675E-01 | loss scale: 1.0 | grad norm: 18.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:20][INFO] iteration      644/    1000 | consumed samples:         5152 | elapsed time per iteration (ms): 1027.7 | throughput (samples/sec/per_device): 0.973 | learning rate: 3.520274E-09 | global batch size:     8 | loss video: 6.309959E-01 | loss action: 1.214899E+00 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:22][INFO] iteration      645/    1000 | consumed samples:         5160 | elapsed time per iteration (ms): 1388.2 | throughput (samples/sec/per_device): 0.720 | learning rate: 3.507588E-09 | global batch size:     8 | loss video: 2.135622E-01 | loss action: 6.244902E-01 | loss scale: 1.0 | grad norm: 17.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:23][INFO] iteration      646/    1000 | consumed samples:         5168 | elapsed time per iteration (ms): 1022.5 | throughput (samples/sec/per_device): 0.978 | learning rate: 3.494922E-09 | global batch size:     8 | loss video: 9.101961E-01 | loss action: 1.726544E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:24][INFO] iteration      647/    1000 | consumed samples:         5176 | elapsed time per iteration (ms): 1028.9 | throughput (samples/sec/per_device): 0.972 | learning rate: 3.482276E-09 | global batch size:     8 | loss video: 8.897010E-01 | loss action: 2.373992E+00 | loss scale: 1.0 | grad norm: 20.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:25][INFO] iteration      648/    1000 | consumed samples:         5184 | elapsed time per iteration (ms): 1019.2 | throughput (samples/sec/per_device): 0.981 | learning rate: 3.469649E-09 | global batch size:     8 | loss video: 8.940774E-01 | loss action: 6.171123E-01 | loss scale: 1.0 | grad norm: 18.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:26][INFO] iteration      649/    1000 | consumed samples:         5192 | elapsed time per iteration (ms): 1031.2 | throughput (samples/sec/per_device): 0.970 | learning rate: 3.457043E-09 | global batch size:     8 | loss video: 6.274890E-01 | loss action: 1.087986E+00 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:26][INFO] PowerSGDPlusState restart: iter=549 compressed_iter=350 method=approximate rank=1 apply_exact=False
[2026-08-28 18:09:28][INFO] iteration      650/    1000 | consumed samples:         5200 | elapsed time per iteration (ms): 1758.4 | throughput (samples/sec/per_device): 0.569 | learning rate: 3.444457E-09 | global batch size:     8 | loss video: 5.333328E-01 | loss action: 1.332415E+00 | loss scale: 1.0 | grad norm: 22.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:29][INFO] iteration      651/    1000 | consumed samples:         5208 | elapsed time per iteration (ms): 1125.4 | throughput (samples/sec/per_device): 0.889 | learning rate: 3.431891E-09 | global batch size:     8 | loss video: 8.816868E-01 | loss action: 6.122880E-02 | loss scale: 1.0 | grad norm: 15.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:09:30][INFO] iteration      652/    1000 | consumed samples:         5216 | elapsed time per iteration (ms): 1037.7 | throughput (samples/sec/per_device): 0.964 | learning rate: 3.419345E-09 | global batch size:     8 | loss video: 8.130771E-01 | loss action: 5.037425E-01 | loss scale: 1.0 | grad norm: 16.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
