[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
[2026-08-24 01:27:08][INFO] iteration      649/    1000 | consumed samples:        62304 | elapsed time per iteration (ms): 982.1 | throughput (samples/sec/per_device): 12.218 | learning rate: 7.705347E-06 | global batch size:    96 | action loss: 1.428019E-01 | loss scale: 1.0 | grad norm: 0.566802 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:09][INFO] iteration      650/    1000 | consumed samples:        62400 | elapsed time per iteration (ms): 1033.4 | throughput (samples/sec/per_device): 11.612 | learning rate: 7.671201E-06 | global batch size:    96 | action loss: 1.597199E-01 | loss scale: 1.0 | grad norm: 0.453474 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:10][INFO] iteration      651/    1000 | consumed samples:        62496 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.282 | learning rate: 7.637108E-06 | global batch size:    96 | action loss: 1.504877E-01 | loss scale: 1.0 | grad norm: 0.493639 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:11][INFO] iteration      652/    1000 | consumed samples:        62592 | elapsed time per iteration (ms): 978.8 | throughput (samples/sec/per_device): 12.260 | learning rate: 7.603070E-06 | global batch size:    96 | action loss: 1.545393E-01 | loss scale: 1.0 | grad norm: 0.477611 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:12][INFO] iteration      653/    1000 | consumed samples:        62688 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.282 | learning rate: 7.569086E-06 | global batch size:    96 | action loss: 1.489800E-01 | loss scale: 1.0 | grad norm: 0.433295 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:13][INFO] iteration      654/    1000 | consumed samples:        62784 | elapsed time per iteration (ms): 976.3 | throughput (samples/sec/per_device): 12.292 | learning rate: 7.535156E-06 | global batch size:    96 | action loss: 1.876212E-01 | loss scale: 1.0 | grad norm: 0.503849 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:14][INFO] iteration      655/    1000 | consumed samples:        62880 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.285 | learning rate: 7.501282E-06 | global batch size:    96 | action loss: 1.477959E-01 | loss scale: 1.0 | grad norm: 0.409923 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:15][INFO] iteration      656/    1000 | consumed samples:        62976 | elapsed time per iteration (ms): 977.4 | throughput (samples/sec/per_device): 12.278 | learning rate: 7.467463E-06 | global batch size:    96 | action loss: 2.117503E-01 | loss scale: 1.0 | grad norm: 0.501220 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:16][INFO] iteration      657/    1000 | consumed samples:        63072 | elapsed time per iteration (ms): 975.9 | throughput (samples/sec/per_device): 12.297 | learning rate: 7.433699E-06 | global batch size:    96 | action loss: 1.610740E-01 | loss scale: 1.0 | grad norm: 0.540049 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:17][INFO] iteration      658/    1000 | consumed samples:        63168 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.285 | learning rate: 7.399992E-06 | global batch size:    96 | action loss: 1.366006E-01 | loss scale: 1.0 | grad norm: 0.395757 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:18][INFO] iteration      659/    1000 | consumed samples:        63264 | elapsed time per iteration (ms): 976.5 | throughput (samples/sec/per_device): 12.289 | learning rate: 7.366341E-06 | global batch size:    96 | action loss: 1.818474E-01 | loss scale: 1.0 | grad norm: 0.512975 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:19][INFO] iteration      660/    1000 | consumed samples:        63360 | elapsed time per iteration (ms): 990.0 | throughput (samples/sec/per_device): 12.121 | learning rate: 7.332747E-06 | global batch size:    96 | action loss: 1.573708E-01 | loss scale: 1.0 | grad norm: 0.535730 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:19][INFO] max time across ranks (ms):
    forward-backward................................: 855.90
    forward-compute.................................: 278.33
    backward-compute................................: 576.96
    batch-generator.................................: 1.50
    nan-grad-cleanup................................: 14.47
    grad-clip.......................................: 32.68
    optimizer.......................................: 86.31
    optimizer-inner-step............................: 86.20
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 0.90
[2026-08-24 01:27:20][INFO] iteration      661/    1000 | consumed samples:        63456 | elapsed time per iteration (ms): 975.0 | throughput (samples/sec/per_device): 12.308 | learning rate: 7.299210E-06 | global batch size:    96 | action loss: 1.527503E-01 | loss scale: 1.0 | grad norm: 0.489970 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:21][INFO] iteration      662/    1000 | consumed samples:        63552 | elapsed time per iteration (ms): 979.9 | throughput (samples/sec/per_device): 12.246 | learning rate: 7.265730E-06 | global batch size:    96 | action loss: 1.486151E-01 | loss scale: 1.0 | grad norm: 0.599642 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:22][INFO] iteration      663/    1000 | consumed samples:        63648 | elapsed time per iteration (ms): 978.5 | throughput (samples/sec/per_device): 12.264 | learning rate: 7.232308E-06 | global batch size:    96 | action loss: 1.446590E-01 | loss scale: 1.0 | grad norm: 0.575643 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:23][INFO] iteration      664/    1000 | consumed samples:        63744 | elapsed time per iteration (ms): 1079.7 | throughput (samples/sec/per_device): 11.114 | learning rate: 7.198945E-06 | global batch size:    96 | action loss: 1.438161E-01 | loss scale: 1.0 | grad norm: 0.403101 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:24][INFO] iteration      665/    1000 | consumed samples:        63840 | elapsed time per iteration (ms): 975.7 | throughput (samples/sec/per_device): 12.299 | learning rate: 7.165639E-06 | global batch size:    96 | action loss: 1.844252E-01 | loss scale: 1.0 | grad norm: 0.585876 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:25][INFO] iteration      666/    1000 | consumed samples:        63936 | elapsed time per iteration (ms): 979.7 | throughput (samples/sec/per_device): 12.248 | learning rate: 7.132392E-06 | global batch size:    96 | action loss: 1.825073E-01 | loss scale: 1.0 | grad norm: 0.525519 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:26][INFO] iteration      667/    1000 | consumed samples:        64032 | elapsed time per iteration (ms): 977.4 | throughput (samples/sec/per_device): 12.277 | learning rate: 7.099205E-06 | global batch size:    96 | action loss: 1.841328E-01 | loss scale: 1.0 | grad norm: 0.461601 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:27][INFO] iteration      668/    1000 | consumed samples:        64128 | elapsed time per iteration (ms): 981.4 | throughput (samples/sec/per_device): 12.228 | learning rate: 7.066077E-06 | global batch size:    96 | action loss: 1.524242E-01 | loss scale: 1.0 | grad norm: 0.533315 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:28][INFO] iteration      669/    1000 | consumed samples:        64224 | elapsed time per iteration (ms): 978.0 | throughput (samples/sec/per_device): 12.269 | learning rate: 7.033008E-06 | global batch size:    96 | action loss: 1.525925E-01 | loss scale: 1.0 | grad norm: 0.480226 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:29][INFO] iteration      670/    1000 | consumed samples:        64320 | elapsed time per iteration (ms): 979.8 | throughput (samples/sec/per_device): 12.248 | learning rate: 7.000000E-06 | global batch size:    96 | action loss: 1.509669E-01 | loss scale: 1.0 | grad norm: 0.617389 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:30][INFO] iteration      671/    1000 | consumed samples:        64416 | elapsed time per iteration (ms): 977.4 | throughput (samples/sec/per_device): 12.278 | learning rate: 6.967052E-06 | global batch size:    96 | action loss: 1.515163E-01 | loss scale: 1.0 | grad norm: 0.512556 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:31][INFO] iteration      672/    1000 | consumed samples:        64512 | elapsed time per iteration (ms): 984.6 | throughput (samples/sec/per_device): 12.188 | learning rate: 6.934165E-06 | global batch size:    96 | action loss: 1.476669E-01 | loss scale: 1.0 | grad norm: 0.461184 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:32][INFO] iteration      673/    1000 | consumed samples:        64608 | elapsed time per iteration (ms): 979.3 | throughput (samples/sec/per_device): 12.254 | learning rate: 6.901339E-06 | global batch size:    96 | action loss: 1.601479E-01 | loss scale: 1.0 | grad norm: 0.506171 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:33][INFO] iteration      674/    1000 | consumed samples:        64704 | elapsed time per iteration (ms): 975.9 | throughput (samples/sec/per_device): 12.296 | learning rate: 6.868574E-06 | global batch size:    96 | action loss: 1.509105E-01 | loss scale: 1.0 | grad norm: 0.571648 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:34][INFO] iteration      675/    1000 | consumed samples:        64800 | elapsed time per iteration (ms): 1036.8 | throughput (samples/sec/per_device): 11.574 | learning rate: 6.835871E-06 | global batch size:    96 | action loss: 1.613255E-01 | loss scale: 1.0 | grad norm: 0.443958 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:35][INFO] iteration      676/    1000 | consumed samples:        64896 | elapsed time per iteration (ms): 976.7 | throughput (samples/sec/per_device): 12.286 | learning rate: 6.803230E-06 | global batch size:    96 | action loss: 1.792253E-01 | loss scale: 1.0 | grad norm: 0.564828 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:36][INFO] iteration      677/    1000 | consumed samples:        64992 | elapsed time per iteration (ms): 976.2 | throughput (samples/sec/per_device): 12.293 | learning rate: 6.770652E-06 | global batch size:    96 | action loss: 1.829268E-01 | loss scale: 1.0 | grad norm: 0.552604 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:37][INFO] iteration      678/    1000 | consumed samples:        65088 | elapsed time per iteration (ms): 977.7 | throughput (samples/sec/per_device): 12.274 | learning rate: 6.738136E-06 | global batch size:    96 | action loss: 1.340556E-01 | loss scale: 1.0 | grad norm: 0.441703 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:38][INFO] iteration      679/    1000 | consumed samples:        65184 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.277 | learning rate: 6.705684E-06 | global batch size:    96 | action loss: 1.734666E-01 | loss scale: 1.0 | grad norm: 0.562971 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:39][INFO] iteration      680/    1000 | consumed samples:        65280 | elapsed time per iteration (ms): 986.7 | throughput (samples/sec/per_device): 12.162 | learning rate: 6.673294E-06 | global batch size:    96 | action loss: 1.762828E-01 | loss scale: 1.0 | grad norm: 0.517805 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:39][INFO] max time across ranks (ms):
    forward-backward................................: 856.03
    forward-compute.................................: 278.57
    backward-compute................................: 577.04
    batch-generator.................................: 1.43
    nan-grad-cleanup................................: 12.94
    grad-clip.......................................: 32.59
    optimizer.......................................: 83.04
    optimizer-inner-step............................: 82.94
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 0.77
[2026-08-24 01:27:40][INFO] iteration      681/    1000 | consumed samples:        65376 | elapsed time per iteration (ms): 979.8 | throughput (samples/sec/per_device): 12.247 | learning rate: 6.640969E-06 | global batch size:    96 | action loss: 1.449897E-01 | loss scale: 1.0 | grad norm: 0.568383 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:41][INFO] iteration      682/    1000 | consumed samples:        65472 | elapsed time per iteration (ms): 985.5 | throughput (samples/sec/per_device): 12.177 | learning rate: 6.608707E-06 | global batch size:    96 | action loss: 1.475026E-01 | loss scale: 1.0 | grad norm: 0.465223 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:41][INFO] iteration      683/    1000 | consumed samples:        65568 | elapsed time per iteration (ms): 978.5 | throughput (samples/sec/per_device): 12.264 | learning rate: 6.576510E-06 | global batch size:    96 | action loss: 1.467063E-01 | loss scale: 1.0 | grad norm: 0.500259 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:42][INFO] iteration      684/    1000 | consumed samples:        65664 | elapsed time per iteration (ms): 976.5 | throughput (samples/sec/per_device): 12.289 | learning rate: 6.544378E-06 | global batch size:    96 | action loss: 2.024496E-01 | loss scale: 1.0 | grad norm: 0.531884 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:43][INFO] iteration      685/    1000 | consumed samples:        65760 | elapsed time per iteration (ms): 977.4 | throughput (samples/sec/per_device): 12.277 | learning rate: 6.512310E-06 | global batch size:    96 | action loss: 1.592323E-01 | loss scale: 1.0 | grad norm: 0.654127 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:44][INFO] iteration      686/    1000 | consumed samples:        65856 | elapsed time per iteration (ms): 983.6 | throughput (samples/sec/per_device): 12.201 | learning rate: 6.480308E-06 | global batch size:    96 | action loss: 1.378853E-01 | loss scale: 1.0 | grad norm: 0.494554 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:45][INFO] iteration      687/    1000 | consumed samples:        65952 | elapsed time per iteration (ms): 978.4 | throughput (samples/sec/per_device): 12.265 | learning rate: 6.448372E-06 | global batch size:    96 | action loss: 1.656919E-01 | loss scale: 1.0 | grad norm: 0.422594 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:46][INFO] iteration      688/    1000 | consumed samples:        66048 | elapsed time per iteration (ms): 976.3 | throughput (samples/sec/per_device): 12.292 | learning rate: 6.416501E-06 | global batch size:    96 | action loss: 1.491974E-01 | loss scale: 1.0 | grad norm: 0.537635 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:47][INFO] iteration      689/    1000 | consumed samples:        66144 | elapsed time per iteration (ms): 980.0 | throughput (samples/sec/per_device): 12.245 | learning rate: 6.384697E-06 | global batch size:    96 | action loss: 1.605865E-01 | loss scale: 1.0 | grad norm: 0.514458 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:48][INFO] iteration      690/    1000 | consumed samples:        66240 | elapsed time per iteration (ms): 978.4 | throughput (samples/sec/per_device): 12.265 | learning rate: 6.352959E-06 | global batch size:    96 | action loss: 1.553716E-01 | loss scale: 1.0 | grad norm: 0.549970 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:49][INFO] iteration      691/    1000 | consumed samples:        66336 | elapsed time per iteration (ms): 978.2 | throughput (samples/sec/per_device): 12.267 | learning rate: 6.321289E-06 | global batch size:    96 | action loss: 1.397545E-01 | loss scale: 1.0 | grad norm: 0.553147 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:50][INFO] iteration      692/    1000 | consumed samples:        66432 | elapsed time per iteration (ms): 982.9 | throughput (samples/sec/per_device): 12.208 | learning rate: 6.289685E-06 | global batch size:    96 | action loss: 1.522177E-01 | loss scale: 1.0 | grad norm: 0.481161 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:51][INFO] iteration      693/    1000 | consumed samples:        66528 | elapsed time per iteration (ms): 983.7 | throughput (samples/sec/per_device): 12.199 | learning rate: 6.258149E-06 | global batch size:    96 | action loss: 1.431345E-01 | loss scale: 1.0 | grad norm: 0.370651 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:52][INFO] iteration      694/    1000 | consumed samples:        66624 | elapsed time per iteration (ms): 978.9 | throughput (samples/sec/per_device): 12.258 | learning rate: 6.226681E-06 | global batch size:    96 | action loss: 1.626656E-01 | loss scale: 1.0 | grad norm: 0.486276 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:53][INFO] iteration      695/    1000 | consumed samples:        66720 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.281 | learning rate: 6.195282E-06 | global batch size:    96 | action loss: 1.638644E-01 | loss scale: 1.0 | grad norm: 0.479781 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:54][INFO] iteration      696/    1000 | consumed samples:        66816 | elapsed time per iteration (ms): 980.8 | throughput (samples/sec/per_device): 12.235 | learning rate: 6.163950E-06 | global batch size:    96 | action loss: 1.494817E-01 | loss scale: 1.0 | grad norm: 0.523248 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:55][INFO] iteration      697/    1000 | consumed samples:        66912 | elapsed time per iteration (ms): 979.5 | throughput (samples/sec/per_device): 12.251 | learning rate: 6.132688E-06 | global batch size:    96 | action loss: 1.388909E-01 | loss scale: 1.0 | grad norm: 0.487673 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:56][INFO] iteration      698/    1000 | consumed samples:        67008 | elapsed time per iteration (ms): 979.9 | throughput (samples/sec/per_device): 12.247 | learning rate: 6.101495E-06 | global batch size:    96 | action loss: 1.478211E-01 | loss scale: 1.0 | grad norm: 0.658848 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:57][INFO] iteration      699/    1000 | consumed samples:        67104 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 6.070371E-06 | global batch size:    96 | action loss: 1.506816E-01 | loss scale: 1.0 | grad norm: 0.548647 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:58][INFO] iteration      700/    1000 | consumed samples:        67200 | elapsed time per iteration (ms): 1057.8 | throughput (samples/sec/per_device): 11.344 | learning rate: 6.039317E-06 | global batch size:    96 | action loss: 1.530468E-01 | loss scale: 1.0 | grad norm: 0.430554 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:27:58][INFO] max time across ranks (ms):
    forward-backward................................: 856.89
    forward-compute.................................: 278.20
    backward-compute................................: 577.78
    batch-generator.................................: 1.43
    nan-grad-cleanup................................: 12.97
    grad-clip.......................................: 33.36
    optimizer.......................................: 85.66
    optimizer-inner-step............................: 85.56
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 1.14
[2026-08-24 01:27:59][INFO] iteration      701/    1000 | consumed samples:        67296 | elapsed time per iteration (ms): 982.8 | throughput (samples/sec/per_device): 12.210 | learning rate: 6.008333E-06 | global batch size:    96 | action loss: 1.763606E-01 | loss scale: 1.0 | grad norm: 0.534103 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:00][INFO] iteration      702/    1000 | consumed samples:        67392 | elapsed time per iteration (ms): 976.4 | throughput (samples/sec/per_device): 12.290 | learning rate: 5.977420E-06 | global batch size:    96 | action loss: 1.592611E-01 | loss scale: 1.0 | grad norm: 0.550281 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:01][INFO] iteration      703/    1000 | consumed samples:        67488 | elapsed time per iteration (ms): 976.2 | throughput (samples/sec/per_device): 12.293 | learning rate: 5.946577E-06 | global batch size:    96 | action loss: 1.520927E-01 | loss scale: 1.0 | grad norm: 0.496896 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:02][INFO] iteration      704/    1000 | consumed samples:        67584 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.285 | learning rate: 5.915805E-06 | global batch size:    96 | action loss: 1.441176E-01 | loss scale: 1.0 | grad norm: 0.513894 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:03][INFO] iteration      705/    1000 | consumed samples:        67680 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.284 | learning rate: 5.885105E-06 | global batch size:    96 | action loss: 1.550446E-01 | loss scale: 1.0 | grad norm: 0.497812 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:04][INFO] iteration      706/    1000 | consumed samples:        67776 | elapsed time per iteration (ms): 980.5 | throughput (samples/sec/per_device): 12.239 | learning rate: 5.854476E-06 | global batch size:    96 | action loss: 1.593250E-01 | loss scale: 1.0 | grad norm: 0.471296 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:05][INFO] iteration      707/    1000 | consumed samples:        67872 | elapsed time per iteration (ms): 977.9 | throughput (samples/sec/per_device): 12.271 | learning rate: 5.823919E-06 | global batch size:    96 | action loss: 1.553983E-01 | loss scale: 1.0 | grad norm: 0.468964 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:06][INFO] iteration      708/    1000 | consumed samples:        67968 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 5.793435E-06 | global batch size:    96 | action loss: 1.444336E-01 | loss scale: 1.0 | grad norm: 0.383254 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:07][INFO] iteration      709/    1000 | consumed samples:        68064 | elapsed time per iteration (ms): 976.5 | throughput (samples/sec/per_device): 12.289 | learning rate: 5.763023E-06 | global batch size:    96 | action loss: 1.501866E-01 | loss scale: 1.0 | grad norm: 0.496542 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:08][INFO] iteration      710/    1000 | consumed samples:        68160 | elapsed time per iteration (ms): 976.3 | throughput (samples/sec/per_device): 12.291 | learning rate: 5.732684E-06 | global batch size:    96 | action loss: 1.438098E-01 | loss scale: 1.0 | grad norm: 0.514581 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:09][INFO] iteration      711/    1000 | consumed samples:        68256 | elapsed time per iteration (ms): 975.8 | throughput (samples/sec/per_device): 12.298 | learning rate: 5.702418E-06 | global batch size:    96 | action loss: 1.439407E-01 | loss scale: 1.0 | grad norm: 0.504652 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:10][INFO] iteration      712/    1000 | consumed samples:        68352 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.277 | learning rate: 5.672225E-06 | global batch size:    96 | action loss: 1.480706E-01 | loss scale: 1.0 | grad norm: 0.519429 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:11][INFO] iteration      713/    1000 | consumed samples:        68448 | elapsed time per iteration (ms): 976.2 | throughput (samples/sec/per_device): 12.293 | learning rate: 5.642107E-06 | global batch size:    96 | action loss: 1.525712E-01 | loss scale: 1.0 | grad norm: 0.578363 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:12][INFO] iteration      714/    1000 | consumed samples:        68544 | elapsed time per iteration (ms): 976.9 | throughput (samples/sec/per_device): 12.284 | learning rate: 5.612062E-06 | global batch size:    96 | action loss: 1.540260E-01 | loss scale: 1.0 | grad norm: 0.447982 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:13][INFO] iteration      715/    1000 | consumed samples:        68640 | elapsed time per iteration (ms): 978.9 | throughput (samples/sec/per_device): 12.259 | learning rate: 5.582092E-06 | global batch size:    96 | action loss: 1.478042E-01 | loss scale: 1.0 | grad norm: 0.543471 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:14][INFO] iteration      716/    1000 | consumed samples:        68736 | elapsed time per iteration (ms): 981.7 | throughput (samples/sec/per_device): 12.223 | learning rate: 5.552197E-06 | global batch size:    96 | action loss: 1.625256E-01 | loss scale: 1.0 | grad norm: 0.571893 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:15][INFO] iteration      717/    1000 | consumed samples:        68832 | elapsed time per iteration (ms): 980.3 | throughput (samples/sec/per_device): 12.241 | learning rate: 5.522376E-06 | global batch size:    96 | action loss: 1.533738E-01 | loss scale: 1.0 | grad norm: 0.514270 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:16][INFO] iteration      718/    1000 | consumed samples:        68928 | elapsed time per iteration (ms): 977.3 | throughput (samples/sec/per_device): 12.279 | learning rate: 5.492631E-06 | global batch size:    96 | action loss: 1.574740E-01 | loss scale: 1.0 | grad norm: 0.407894 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:17][INFO] iteration      719/    1000 | consumed samples:        69024 | elapsed time per iteration (ms): 976.3 | throughput (samples/sec/per_device): 12.292 | learning rate: 5.462962E-06 | global batch size:    96 | action loss: 1.500881E-01 | loss scale: 1.0 | grad norm: 0.454920 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:18][INFO] iteration      720/    1000 | consumed samples:        69120 | elapsed time per iteration (ms): 984.9 | throughput (samples/sec/per_device): 12.185 | learning rate: 5.433368E-06 | global batch size:    96 | action loss: 1.604550E-01 | loss scale: 1.0 | grad norm: 0.497512 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:18][INFO] max time across ranks (ms):
    forward-backward................................: 853.26
    forward-compute.................................: 277.57
    backward-compute................................: 575.49
    batch-generator.................................: 1.47
    nan-grad-cleanup................................: 12.86
    grad-clip.......................................: 33.51
    optimizer.......................................: 83.72
    optimizer-inner-step............................: 83.58
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 0.82
[2026-08-24 01:28:19][INFO] iteration      721/    1000 | consumed samples:        69216 | elapsed time per iteration (ms): 975.7 | throughput (samples/sec/per_device): 12.299 | learning rate: 5.403851E-06 | global batch size:    96 | action loss: 1.434256E-01 | loss scale: 1.0 | grad norm: 0.503582 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:20][INFO] iteration      722/    1000 | consumed samples:        69312 | elapsed time per iteration (ms): 979.2 | throughput (samples/sec/per_device): 12.254 | learning rate: 5.374410E-06 | global batch size:    96 | action loss: 1.574254E-01 | loss scale: 1.0 | grad norm: 0.485570 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:21][INFO] iteration      723/    1000 | consumed samples:        69408 | elapsed time per iteration (ms): 975.9 | throughput (samples/sec/per_device): 12.296 | learning rate: 5.345045E-06 | global batch size:    96 | action loss: 1.655013E-01 | loss scale: 1.0 | grad norm: 0.440097 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:22][INFO] iteration      724/    1000 | consumed samples:        69504 | elapsed time per iteration (ms): 976.4 | throughput (samples/sec/per_device): 12.291 | learning rate: 5.315758E-06 | global batch size:    96 | action loss: 1.402985E-01 | loss scale: 1.0 | grad norm: 0.540608 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:23][INFO] iteration      725/    1000 | consumed samples:        69600 | elapsed time per iteration (ms): 1034.0 | throughput (samples/sec/per_device): 11.605 | learning rate: 5.286549E-06 | global batch size:    96 | action loss: 1.414962E-01 | loss scale: 1.0 | grad norm: 0.483383 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:24][INFO] iteration      726/    1000 | consumed samples:        69696 | elapsed time per iteration (ms): 974.8 | throughput (samples/sec/per_device): 12.310 | learning rate: 5.257417E-06 | global batch size:    96 | action loss: 1.567895E-01 | loss scale: 1.0 | grad norm: 0.746564 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:28:25][INFO] iteration      727/    1000 | consumed samples:        69792 | elapsed time per iteration (ms): 975.1 | throughput (samples/sec/per_device): 12.306 | learning rate: 5.228363E-06 | global batch size:    96 | action loss: 1.653820E-01 | loss scale: 1.0 | grad norm: 0.627117 | number of skipped iterations:   0 | number of nan iterations:   0 |
